index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily,X,Y,dist
56,soap_Oily,SEPHORA COLLECTION,Sugar Body Scrub,['17'],"-Grape Seed Oil: Supports skin and acts as an emollient with fatty acids and polyphenols.
-Apricot Kernel Oil: Fights free radicals, protects, and nourishes and revitalizing properties.
-Brown sugar: Exfoliates without irritating skin.
-Vitamin E: Offers antioxidant protection.

Saccharum Officinarum (Sugar Cane) Extract, Paraffinum Liquidum (Mineral Oil), Silica, PEG-40 Hydrogenated Castor Oil, Trihydroxystearin, Fragrance, Tocopherol, Prunus Armeniaca (Apricot) Kernel Oil, Vitis Vinifera (Grape) Seed Oil, Limonene, Citral, Benzotriazolyl Dodecyl P-Cresol.",1,1,1,1,33.233540000000005,128.52435,161.75789
38,soap_Oily,FRESH,Brown Sugar Body Polish Exfoliator,['67'],"-Real Brown Sugar Crystals: Act as natural humectants to prevent moisture loss, while gently buffing away dry skin.
-Blend of Evening Primrose, Sweet Almond, Apricot Kernel, And Jojoba Oils: Nourish and moisturize the skin.
-Ginseng Root Extract And Peppermint: Invigorate the senses.

Sucrose, Prunus Amygdalus Dulcis (Sweet Almond)Oil, Prunus Armeniaca (Apricot) Kernel Oil, Simmondsia Chinensis(Jojoba) Seed Oil, Oenothera Biennis (Evening Primrose) Oil, CitrusLimon (Lemon) Peel Oil, Passiflora Incarnata Seed Oil, Citrus Grandis(Grapefruit) Peel Oil, Helianthus Annuus (Sunflower) Seed Oil, LitseaCubeba Fruit Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil,Citrus Aurantium Dulcis (Orange) Oil, Cymbopogon SchoenanthusOil, Panax Ginseng Root Extract, Tocopherol, Limonene, Citral,Linalool, BHT, Triethyl Citrate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,119.76146000000001,49.85881,165.642437124157
40,soap_Oily,NÉCESSAIRE,The Body Exfoliator,['30'],"-Bamboo Charcoal: Exfoliates.
-AHA/Glycolic Acid: Softens appearance.
-BHA/Salicylic Acid: Renews appearance.

Water (Aqua), Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Pumice, Glycerin, Propanediol, Acrylates Crosspolymer-4, Sclerocarya Birrea (Marula) Seed Oil, Salicylic Acid, Glycolic Acid, Lactic Acid, Tocopherol, Niacinamide, Gluconolactone, Charcoal Powder, Zea Mays (Corn) Starch, Mannitol, Microcrystalline Cellulose, Amylopectin, Dextrin, Polydextrose, Sodium Benzoate, Sodium PCA, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Lavandula Angustifolia (Lavender) Oil, Abies Sibirica (Siberian Fir) Oil, Zingiber Officinale (Ginger) Root Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Pogostemon Cablin (Patchouli) Oil.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,181.87491,12.645961999999999,177.3845703991192
43,soap_Oily,LORD JONES,High CBD Formula Bath Salts,['65'],"-Broad-spectrum CBD: A restorative, soothing adaptogen for all day, every day.
-Epsom and Himalyan Pink Salts: Pure, mineral-rich blend gently cleanses skin and helps support body's detoxification process.
-Natural Flower Petals and Essential Oils (Arnica Flower, Calendula Flower, Eucalyptus, and Citrus Oils): Help soothe and calm stressed skin.

Magnesium Sulfate, Sodium (Himalayan Salt) Chloride, Arnica Montana (Arnica) Flower, Calendula Officinalis (Calendula) Flower, Broad spectrum hemp-derived CBD Oil, Abies Sibirica (Fir) Oil, Lavadula Hybrida (Lavandin) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Eucalytpus Globulus (Eucalyptus) Leaf Oil, Citrus Limon (Lemon) Peel Oil, Dipteryx Odorata (Tonka) Seed Extract.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).

CBD at Sephora Standards Suppliers of CBD and other cannabinoid products sold at Sephora must meet the following standards:
1. Domestically grown hemp from the cannabis sativa plant with less than 0.3% THC which is non-psychoactive.
2. Full-spectrum CBD* or broad-spectrum CBD*. No CBD isolate*.
3. Triple-tested product for potency and contaminants*
4. Publicly available Certificate of Analysis (COA) of the final formula from the manufacturer.
5. Compliant with Clean at Sephora standards.

Fine print:
-Full-spectrum CBD: Contains CBD plus other compounds from the hemp plant. Less than 0.3% THC in the finished product which is non-psychoactive. These compounds are thought to work together to provide a synergistic effect. This may include terpenes, other cannabinoids (such as CBG, CBN, or CBC), flavonoids, and fatty acids.
-Broad-spectrum CBD: Contains CBD plus other compounds from the hemp plant. THC is removed. These compounds are thought to work together to provide a synergistic effect. This may include terpenes, other cannabinoids (such as CBG, CBN, or CBC), flavonoids, and fatty acids.
-CBD Isolate: A refined powder that has been stripped down to contain virtually pure CBD. No other compounds of the hemp plant are included.
-Testing: Every batch is tested three times. Testing is done on the raw hemp, the cannabinoid extract, and the final formula when manufactured. Testing confirms the product has no less CBD (in mg) than claimed on the label. Tested for contaminants including heavy metals, solvents, mycotoxins, pesticides, and microbials.",0,0,0,1,108.54271999999999,121.94145,193.08711251039335
54,soap_Oily,L'OCCITANE,Shower Shake,['25'],"-Almond Oil and Almond Milk: Nourish and hydrate.

Water, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glycerin, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Parfum/Fragrance, Sucrose Laurate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Helianthus Annuus (Sunflower) Seed Oil, Alcohol, Citric Acid, Peg-120 Methyl Glucose Trioleate, Tocopherol, Caramel, Propanediol, Hydrogenated Lecithin, Denatonium Benzoate, Sodium Benzoate, Limonene, Coumarin, Ci 19140/Yellow 5.",0,0,0,1,170.80025,81.99767,202.21784821224065
39,soap_Oily,SOL DE JANEIRO,Coco Cabana Moisturizing Body Cream-Cleanser,['25'],"-Coco Sugar Blend: Draws moisture from the air when applied to the skin.
-Coconut Oil: Visibly softens, conditions, and moisturizes.
-Cupuaçu Butter: Heightens skin hydration, visibly supports skin’s natural elasticity, and locks in moisture.

Aqua (Water/Eau), Sodium Cocoyl Isethionate, Sodium Lauroamphoacetate, Cetyl Alcohol, Propanediol, Acrylates Copolymer, Cocos Nucifera (Coconut/Noix de Coco) Oil, Cetearyl Alcohol, Theobroma Grandiflorum (Cupuaçu) Seed Butter, Euterpe Oleracea (Açaí/Açaï) Fruit Oil, Xanthan Gum, Caprylyl Glycol, Phenoxyethanol, Hexylene Glycol, Disodium EDTA, Parfum (Fragrance)",0,0,0,1,-46.583588,40.0292,
42,soap_Oily,HERBIVORE,Coconut Milk Bath Soak,['18'],"-Coconut Milk Powder: Hydrates and soothes, leaves skin silky-soft and fragrant.
-Coconut Pulp CO2: Hydrates and provides an a amazing natural coconut aroma.

Sodium Bicarbonate, Dehydrated Vegan Coconut Milk, Coconut Pulp CO2, Vanilla Planifolia Absolute.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,10.604752000000001,-59.33355,
45,soap_Oily,SKINFIX,Eczema+ Foaming Oil Body Wash,['24'],"-Coconut Cleansers: Effectively cleanse skin without stripping skin’s natural lipids.

Water, Decyl Glucoside, Polyglyceryl-10 Caprylate/Caprate, Glyceryl Oleate, Coco-Glucoside, Citric Acid, Glycerin, Aloe Barbadensis Leaf Juice, Prunus Armeniaca (Apricot) Kernel Oil, Chamomilla Recutita (Matricaria) Flower Extract, Calendula Officinalis Flower Extract, Tocopherol, Simmondsia Chinensis (Jojoba) Seed Oil, Lecithin, Ascorbyl Palmitate, Rosmarinus Officinalis (Rosemary) Leaf Extract, Helianthus Annuus (Sunflower) Extract, Oryza Sativa (Rice) Bran Extract, Hydrogenated Palm Glycerides Citrate, Colloidal Oatmeal, Trisodium Ethylenediamine Disuccinate, Ethylhexylglycerin, Phenoxyethanol, Sodium Benzoate, Xanthan Gum, Potassium Sorbate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,69.89829,-146.9137,
46,soap_Oily,FARMACY,Antiseptic Hand Sanitzer Gel,['6'],"Ethanol 70%: Acts as an antiseptic that kills 99.9 percent of germs.
-Aloe: Soothes and hydrates hands.
-Grapefruit: Nourishes the skin.

Water, Glycerin, Carbomer, Dipropylene Glycol, Isopropyl Myristate, Triethanolamine, Citrus Paradisi (Grapefruit) Seed Extract, Aloe Barbadensis Leaf Juice Powder.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-91.33698000000001,-10.976453,
47,soap_Oily,CAUDALIE,Crushed Cabernet Scrub,['38'],"-Crushed Grape Seeds and Brown Sugar: Exfoliate.
-Grape Seed Oil: Nourishes.
-Organic Lemon and Rosemary Essential Oils: Tone.
-Organice Cypress and Juniper Berry Essential Oils

Sucrose*, Vitis Vinifera (Grape) Seed Oil*, Peg-6 Caprylic/Capric Glycerides*, Vitis Vinifera (Grape) Seed Powder*, Mel (Honey), Copernicia Cerifera (Carnauba) Wax*, Glyceryl Distearate*, Peg-100 Stearate*, Glyceryl Stearate*, Caprylyl Glycol, Citrus Limon (Lemon) Peel Oil*, Parfum (Fragrance)*, Juniperus Communis Fruit Oil*, Pelargonium Graveolens Flower Oil*, Tocopherol*, Rosmarinus Officinalis (Rosemary) Leaf Oil*, Cupressus Sempervirens Oil*, Cymbopogon Schoenanthus Oil*, Limonene*, Citral*, Citronellol*, Geraniol*, Linalool*. *Plant Origin.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,59.741302000000005,-88.63679499999999,
50,soap_Oily,L'OCCITANE,Shea Shower Oil,['25'],"-Lipid-Rich Shea Oil.

Tipa-Laureth Sulfate, Vitis Vinifera (Grape) Seed Oil, Laureth-3, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Cocamide Mea, Propylene Glycol, Sorbitan Oleate, Fragrance, Hippophae Rhamnoides Oil, Helianthus Annuus (Sunflower) Seed Oil, Water, Alcohol, Tocopherol, Alpha-Isomethyl Ionone, Linalool, Benzyl Salicylate, Citronellol, Coumarin, Limonene, Geraniol.",1,1,1,1,-53.714335999999996,-81.32628000000001,
51,soap_Oily,REN CLEAN SKINCARE,Atlantic Kelp and Magnesium Anti-Fatigue Body Wash - 100% Recycled Plastic,['28'],"-Atlantic Kelp Extract: Boosts skin's vitality.
-Magnesium: Boosts skin's luminosity.
-Plankton Extract: De-stresses and protects skin.

Aqua (Water), Cocamidopropyl Betaine, Disodium Cocoamphodiacetate, Lauryl Glucoside, Decyl Glucoside, Sodium Chloride, Glycerin, Glyceryl Laurate, Inulin, Magnesium PCA, Rosmarinus Officinalis (Rosemary) Leaf Oil, Pelargonium Graveolens (Geranium) Oil, Salvia Sclarea (Clary Sage) Extract, Coconut Acid, Cupressus Sempervirens (Cypress) Leaf/Stem Extract, Panthenol, Parfum* (Fragrance), Sodium Benzoate, Potassium Sorbate, Laminaria Digitata Extract, Citric Acid, Sucrose, Sodium Levulinate, Plankton Extract, Lecithin, Citronellol, Geraniol, Limonene, Linalool*. 100% Natural Fragrance - Parfum 100% Naturel.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,-31.226425,-20.355425,
53,soap_Oily,DR. BRANDT SKINCARE,Microdermabrasion Body,['44'],"-Aluminum Oxide Crystals: Professional-grade crystals perfectly adapted for the body’s skin that polish and remove dead skin cells.
-Aloe Butter: A natural blend of aloe vera extract and coconut oil that quickly melts on contact, leaving skin feeling extremely soothed and moisturized.
-Chamomile Extract and Sunflower Oil Botanical Blend: Chamomile extract soothes and calms irritated skin while sunflower oil, rich in fatty acids, replenishes and softens.

Ethylhexyl Palmitate, Alumina, Glycerin, Caprylic/Capric Triglyceride, Water/Aqua/Eau, Sucrose Laurate, Sucrose Stearate, Sucrose Palmitate, Tocopheryl Acetate, Mentha Piperita (Peppermint) Oil, Helianthus Annuus (Sunflower) Seed Oil, Cocos Nucifera (Coconut) Oil, Aloe Barbadensis Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract.",0,0,0,1,0.54745734,-123.60571000000002,
