index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily,X,Y,dist
174,moisturizers_Oily,SEPHORA COLLECTION,Body Moisturizers,"['6', '3']","-Aloe Vera: Moisturizes, refreshes, and fully supports skin.

Water, Glycerin, Propylene Glycol, Alcohol Denat., Phenoxyethanol, Fragrance, Carbomer, Sodium Hydroxide, CI 15985 (Yellow 6), CI 42090 (Blue 1), Aloe Barbadensis Leaf Juice Powder, Maltodextrin.",0,0,0,1,1.2340183999999998,6.9212880000000006,9.15691800191506
162,moisturizers_Oily,SOL DE JANEIRO,Brazilian Touch Hand Cream,['15'],"-Brazil Nut: Helps fuel protein enzymes and prevent cell damage to help support healthy nails.
-Brazilian Beauty Blend: Powered by a blend of extraordinarily nourishing cupuaçu butter, the antioxidant powerhouse açaí, and super conditioning coconut oil for irresistible, touch-me skin.

Water, Glycerin, Tapioca Starch, Dodecane, Propanediol, Cetyl Alcohol, Sorbitan Tristearate, Glyceryl Stearate Citrate, Cetearyl Alcohol, Glyceryl Caprylate, Sodium Phytate, Alcohol, Butyrospermum Parkii (Shea) Butter, Theobroma Grandiflorum (Cupuaçu) Butter, Cocos Nucifera (Coconut/Noix de Coco) Oil, Dimethicone, Euterpe Oleracea (Açaí) Fruit Oil, Bertholletia Excelsa Seed Oil, Sodium Hyaluronate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Fragrance (Parfum), Ilex Paraguariensis (Yerba mate) Leaf Extract, Curcuma Longa (Turmeric/Curcuma) Root Extract, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Bark Extract, Corallina Officinalis Extract, Moringa Oleifera Seed Oil, Ocimum Sanctum Extract, Ocimum Basilicum (Basil/Basilic) Flower/Leaf Extract, Dehydroacetic Acid, Benzyl Alcohol, Sodium Hydroxide, Benzyl Salicylate, Butylphenyl Methylpropional, Coumarin, Limonene, Annatto.",1,1,1,1,-2.2907808,10.929568,9.4244403945586
141,moisturizers_Oily,MOROCCANOIL,Night Body Serum,['62'],"-Advanced Antioxidant-rich Blend of Argan and Tsubaki Oils: Helps to firm and nurture the skin.
-Holy Basil Extract: Helps protect skin from environmental stress.
-Vitamin C Ester: Helps smooth and strengthen skin for a more radiant, youthful-looking appearance.

Dimethicone, Isononyl Isononanoate, C12-15 Alkyl Benzoate, Dimethiconol, Caprylyl Methicone, Isopropyl Palmitate, Dimethicone/Vinyl Dimethicone Crosspolymer, Argania Spinosa (Argan) Kernel Oil, Camellia Japonica Seed Oil, Tetrahexyldecyl Ascorbate, Propylene Glycol Caprylate, Ocimum Sanctum (Basil) Leaf Extract, Parfum/Fragrance, Palmitic Acid, Dimethylmethoxy Chromanol, Benzoic Acid.",0,0,0,1,-0.35196698,9.257439,9.568803929866538
181,moisturizers_Oily,BECCA COSMETICS,Ignite Liquified Light Highlighter - Limited Edition,['38'],"-Sunflower Oil and Vitamin E: Nourish, moisturize, and visibly soften skin.

Hydrogenated Polyisobutene, Isododecane, Calcium Sodium Borosilicate, Isohexadecane, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Helianthus Annuus (Sunflower) Seed Oil, Daucus Carota Sativa (Carrot) Root Extract, Caprylyl Glycol, Tin Oxide, Fragrance (Parfum), Tocopheryl Acetate, Bht, Tocopherol, [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163)].",0,0,0,1,2.769514,6.2876959999999995,9.649979765382255
159,moisturizers_Oily,SEPHORA COLLECTION,Hand Balm & Scrub,['5'],"As Sephora’s own brand, we flex our extensive industry knowledge to create paycheck-friendly products that perform on par with more spendy ones. So whether you’re looking for a ride-or-die eyeliner or a clean skincare routine that doesn’t require a small investment, rest assured: Sephora Collection will wow you and your wallet.",1,1,1,1,1.1869976999999998,8.26412,9.857590430602762
154,moisturizers_Oily,MOROCCANOIL,Dry Body Oil,['48'],"-Argan Oil: Helps to hydrate and nurture the skin to help improve its texture and tone.
-Olive Oil: Moisturizes, protects, and nurtures skin.
-Avocado Oil: Penetrates the skin with powerful antioxidants, vitamins and essential fatty acids that help build skin’s natural defenses and restore moisture.

Caprylic/Capric Triglyceride, Cyclopentasiloxane, Coco-Caprylate, Argania Spinosa (Argan) Kernel Oil, Olea Europaea (Olive) Fruit Oil, Persea Gratissima (Avocado) Oil, Parfum/Fragrance, BHT, Alpha-Isomethyl Ionone, Butylphenyl Methylpropional, Eugenol, Linalool, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde.

Disclaimer: Ingredients listed may vary slightly from products received. Before use, refer to packaging for most up-to-date ingredient information and any warnings or instructions.",0,0,0,1,-0.17289037,9.740561999999999,9.918187512785128
152,moisturizers_Oily,KOPARI,Coconut Melt,['28'],"Cocos Nucifera (Coconut) Oil*.

*Organic",1,1,1,1,1.0873059999999999,8.5071745,9.932073304906098
172,moisturizers_Oily,MOROCCANOIL,Dry Body Oil Mini,['29'],"-Argan Oil: Helps to hydrate and nurture the skin to help improve its texture and tone.
-Olive Oil: Moisturizes, protects, and nurtures skin.
-Avocado Oil: Penetrates the skin with powerful antioxidants, vitamins and essential fatty acids that help build skin’s natural defenses and restore moisture.

Caprylic/Capric Triglyceride, Cyclopentasiloxane, Coco-Caprylate, Argania Spinosa (Argan) Kernel Oil, Olea Europaea (Olive) Fruit Oil, Persea Gratissima (Avocado) Oil, Parfum/Fragrance, BHT, Alpha-Isomethyl Ionone, Butylphenyl Methylpropional, Eugenol, Linalool, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde.

Disclaimer: Ingredients listed may vary slightly from products received. Before use, refer to packaging for most up-to-date ingredient information and any warnings or instructions.",1,1,1,1,0.5364095999999999,9.477526,10.14685796167076
185,moisturizers_Oily,MOROCCANOIL,Shimmering Body Oil,['48'],"-Argan Oil: Helps to hydrate and nurture the skin to help improve its texture and tone.
-Sesame Oil: Helps build skin’s natural defenses and restore moisture.

Caprylic/ Capric Triglyceride, Sesamum Indicum (Sesame) Seed Oil, Argania Spinosa (Argan) Kernel Oil, Parfum/Fragrance, Trihydroxystearin, Mica, CI 77491 (Iron Oxides), Alpha-Isomethyl Ionone, Butylphenyl Methylpropional, Linalool, Eugenol, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde.
Disclaimer: Ingredients listed may vary slightly from products received. Before use, refer to packaging for most up-to-date ingredient information and any warnings or instructions.",0,0,0,1,1.0027697,9.278775,10.281544699999998
151,moisturizers_Oily,SOL DE JANEIRO,Açaí Body Power Cream,['45'],"-Açaí: Helps keep skin looking and feeling young with antioxidants.
-Cupuaçu Butter: Locks in moisture with fatty-acids, phytosterols, and polyphenols.
-Coconut Oil: Melts easily into skin to soften, condition, and moisturize.

Water, Dodecane,Methyl Glucose Sesquistearate,Phenyl Trimethicone,Caprylic/Capric Triglyceride,Cetearyl Alcohol,Glycerin, Cetyl Alcohol,Euterpe Oleracea (AçAí) Fruit Oil, Theobroma Grandifolium (CupuaçU) Seed Butter, Cocos Nucifera (Coconut) Oil, Bertholletia Excelsa (Brazil Nut) Seed Oil, Ilex Guayusa Leaf Extract, Sodium Hyaluronate, Glyceryl Stearate Citrate, Glyceryl Caprylate, Sodium Stearoyl Glutamate, Sodium Phytate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Squalane, Polysorbate 60, Xanthan Gum, Phenoxyethanol, Ethylhexylglycerin, Titanium Dioxide, Mica, Fragrance, Anise Alcohol, Butylphenyl Methylpropional (Lilial), Citral, Citronellol, Eugenol, Geraniol, Limonene, Linalool, CI 77491.",1,1,1,1,3.9257432999999997,6.5589004,10.382597597187486
161,moisturizers_Oily,CAUDALIE,Hand and Nail Cream,['15'],"Born in Bordeaux, powered by antioxidant rich grapes, Caudalie is committed to creating the most effective, clean, natural, and sustainable skincare. The brand partners with Harvard Medical School to develop exclusive patents and highly effective formulas that are safe for the skin and the environment. Caudalie is the largest beauty contributor to 1% for the Planet and gives back 1% of its global sales towards reforestation.",1,1,1,1,2.8168173,7.8547744999999995,10.474752890252516
160,moisturizers_Oily,JOSIE MARAN,Skin Dope Argan Oil + 100 mg CBD,['78'],"Argania Spinosa (Argan) Kernel Oil*, CBD Rich Hemp Extract**. *Organic. **Naturally-Derived.

CBD at Sephora Standards Suppliers of CBD and other cannabinoid products sold at Sephora must meet the following standards:
1. Domestically grown hemp from the cannabis sativa plant with less than 0.3% THC which is non-psychoactive.
2. Full-spectrum CBD* or broad-spectrum CBD*. No CBD isolate*.
3. Triple-tested product for potency and contaminants*
4. Publicly available Certificate of Analysis (COA) of the final formula from the manufacturer.
5. Compliant with Clean at Sephora standards.

Fine print:
-Full-spectrum CBD: Contains CBD plus other compounds from the hemp plant. Less than 0.3% THC in the finished product which is non-psychoactive. These compounds are thought to work together to provide a synergistic effect. This may include terpenes, other cannabinoids (such as CBG, CBN, or CBC), flavonoids, and fatty acids.
-Broad-spectrum CBD: Contains CBD plus other compounds from the hemp plant. THC is removed. These compounds are thought to work together to provide a synergistic effect. This may include terpenes, other cannabinoids (such as CBG, CBN, or CBC), flavonoids, and fatty acids.
-CBD Isolate: A refined powder that has been stripped down to contain virtually pure CBD. No other compounds of the hemp plant are included.
-Testing: Every batch is tested three times. Testing is done on the raw hemp, the cannabinoid extract, and the final formula when manufactured. Testing confirms the product has no less CBD (in mg) than claimed on the label. Tested for contaminants including heavy metals, solvents, mycotoxins, pesticides, and microbials.",0,0,0,1,2.2653806,8.551511999999999,10.545822148225296
147,moisturizers_Oily,SOL DE JANEIRO,Brazilian Nude Fragrance-Free Body Cream,['40'],"-Brazilian Passionflower: Rich in nutrients, including vitamins and fatty acids to help protect against environmental stressors as it soothes, moisturizes, and calms skin
-Colloidal Oatmeal: Helps attract and lock in moisture, creating a protective barrier for skin.
-Brazilian Beauty Blend: Signature blend of cupuaçu butter, açaí, and coconut oil to soften and condition skin, help restore elasticity, and keep skin looking and feeling young.

Aqua (Water/Eau), Caprylic/Capric Triglyceride, Methyl Glucose Sesquistearate, Dodecane, Cetearyl Alcohol, Passiflora Edulis (Passionflower/Fleur de la Passion) Seed Oil, Avena Sativa (Oat/Avoine) Kernel Flour, Theobroma Grandiflorum (Cupuaçu) Seed Butter, Euterpe Oleracea (Açaí/Açaï) Fruit Oil, Cocos Nucifera (Coconut/Noix de Coco) Oil, Glycerin, Cetyl Alcohol, Phenyl Trimethicone, Bertholletia Excelsa (Brazil Nut/Noix du Brésil) Seed Oil, Ilex Guayusa Leaf Extract, Ilex Paraguariensis Leaf Extract, Sodium Hyaluronate, Sodium Phytate, Squalane, Tocopherol, Glyceryl Stearate Citrate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Stearoyl Glutamate, Xanthan Gum, Ethylhexylglycerin, Glyceryl Caprylate, Sorbitan Isostearate, Phenoxyethanol.",0,0,0,1,-0.7444323,11.993294,10.754332819504333
168,moisturizers_Oily,LA MER,The Reparative Body Lotion,['195'],"Declustered Water (-)\Aqua\Eau De-Structuree (-), Declustered Water (+)\Aqua\Eau De-Structuree (+), Glycerin, Hydrogenated Polyisobutene, Dimethicone, Cetearyl Alcohol, Cetearyl Isononanoate, Isononyl Isononanoate, Cetyl Alcohol, Butylene Glycol, Yeast Extract\Faex\Extrait De Levure, Algae (Seaweed) Extract, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Crithmum Maritimum Extract, Gelidium Cartilagineum Extract, Laminaria Digitata Extract, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Asparagopsis Armata Extract, Laminaria Ochroleuca Extract, Plankton Extract, Sucrose, Behenyl Alcohol, Caffeine, Padina Pavonica Thallus Extract, Ascophyllum Nodosum Extract, Avena Sativa (Oat) Kernel Extract, Thermus Thermophillus Ferment, Lecithin, Tourmaline, Acetyl Hexapeptide-8, Trisiloxane, Phenyl Trimethicone, Propylene Glycol Dioctanoate, Glyceryl Stearate, Peg-100 Stearate, Sorbitol, Ceteth-20, Cetearyl Glucoside, Hydrogenated Lecithin, Caprylic/Capric Triglyceride, Polysilicone-11, Saccharide Isomerate, Xanthan Gum, Tetrahexyldecyl Ascorbate, Hydrogenated Vegetable Oil, Sodium Hyaluronate, Caprylyl Glycol, Tocopheryl Acetate, Phytosphingosine, Disodium Edta, Fragrance (Parfum), Limonene, Amyl Cinnamal, Hexyl Cinnamal, Linalool, Coumarin, Citronellol, Phenoxyethanol.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",0,0,0,1,5.7231855000000005,5.916629,10.939619421234825
188,moisturizers_Oily,COOLA,Sunless Tan Dry Body Oil Mist,['46'],"Water, Propanediol, Dihydroxyacetone, *Alcohol Denat., *Glycerin, *Aloe Barbadensis Leaf Powder, Hamamelis Virginiana (Witch Hazel) Water, *Hibiscus Sabdariffa Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, *Argania Spinosa Kernel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Ascorbyl Palmitate, Heptyl Undecylenate, Caprylic/Capric Glycerides Polyglycerin-10 Esters, Polyglyceryl-6 Caprylate, Polyglyceryl-6 Ricinoleate, Polyglyceryl-4 Caprate, Polyglyceryl-3 Cocoate, Alcohol, Caramel, Flavor, Gluconolactone, Potassium Sorbate, Sodium Benzoate. *Certified Organic.",1,1,1,1,0.79237473,11.058765,11.038479192349865
142,moisturizers_Oily,MAELYS COSMETICS,B-Tight Lift & Firm Booty Mask,['49'],"-Pink Pepperslim: Accelerates the breakdown of fat cells.
-Guarana Plant Extract: Provides smoother skin.
-Eco Slim: Helps breakdown dietary fat.

Water, Cetyl Alcohol, C12-15 Alkyl Benzoate, Kaolin, Glyceryl Stearate Citrate, Pvp, Sodium Benzoate, Polyacrylate Crosspolymer-6, Glycerin, Vanillyl Butyl Ether, Ci 16035, Caprylyl Glycol, Chlorphenesin, Disodium Edta, Schinus Terebinthifolius Seed Extract, Sodium Hyaluronate, Caffeine, Lecithin, Coffea Arabica Leaf/Seed Extract, Hydrolyzed Collagen, Hydrolyzed Elastin, Phenoxyethanol, Caprylyl Glycol, Fragrance, Butylphenyl Methylpropional, Limonene, Hexyl Cinnamal, Benzyl Salicylate, Glycerin, Paullinia Cupana Seed Extract, Water, Butylene Glycol, Xanthan Gum.",0,0,0,1,4.027528,8.062481,11.149168935705578
144,moisturizers_Oily,SOL DE JANEIRO,Samba 2-Step Foot Fetish Care,['27'],"-Cupuaçu Butter: Full of fatty-acids, phytosterols, and polyphenols to lock in moisture and help restore skin’s elasticity.
-Açaí: The antioxidant powerhouse packed into one superfruit helps keep skin looking and feeling young.
-Coconut Oil: Melts easily into skin to soften, condition, and moisturize.

Water, Glycerin, Butyrospermum Parkii (Shea Butter), Cetearyl Alcoho, Sorbitan Stearate, Theobroma Grandiflorum (Cupuaçu) Seed Butter, Cocos Nucifera (Coconut) Oil, Euterpe Oleracea (AçaÍ) Oi, Dimethicone, Tocopheryl Acetate, Aminomethyl propanol, Phenoxyethanol, Caprylyl Glycol, Disodium EDTA, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caramel, Fragrance.",1,1,1,1,2.3809549999999997,9.891221,11.232850311041592
